dataset,split,method,seed,classifier,metric,acc,disp,hyp,time
german_binary,1,correlation_remover,100,LR,FPR,0.76,0.1958670260557052,0.3333333333333333,
german_binary,1,correlation_remover,100,LR,FPR,0.76,0.2434860736747529,0.4444444444444444,
german_binary,1,correlation_remover,100,LR,FPR,0.76,0.2434860736747529,0.5555555555555556,
german_binary,1,correlation_remover,100,LR,FPR,0.76,0.2434860736747529,0.6666666666666666,
german_binary,1,correlation_remover,100,LR,FPR,0.76,0.2434860736747529,0.7777777777777777,
german_binary,1,correlation_remover,100,LR,FPR,0.764,0.2623539982030548,0.8888888888888888,
german_binary,1,correlation_remover,100,LR,FPR,0.76,0.2434860736747529,1.0,
german_binary,1,correlation_remover,100,LR,EO,0.764,0.1482479784366577,0.0,
german_binary,1,correlation_remover,100,LR,EO,0.76,0.1958670260557052,0.1111111111111111,
german_binary,1,correlation_remover,100,LR,EO,0.76,0.1958670260557052,0.2222222222222222,
german_binary,1,correlation_remover,100,LR,EO,0.76,0.1958670260557052,0.3333333333333333,
german_binary,1,correlation_remover,100,LR,EO,0.76,0.2434860736747529,0.4444444444444444,
german_binary,1,correlation_remover,100,LR,EO,0.76,0.2434860736747529,0.5555555555555556,
german_binary,1,correlation_remover,100,LR,EO,0.76,0.2434860736747529,0.6666666666666666,
german_binary,1,correlation_remover,100,LR,EO,0.76,0.2434860736747529,0.7777777777777777,
german_binary,1,correlation_remover,100,LR,EO,0.764,0.2623539982030548,0.8888888888888888,
german_binary,1,correlation_remover,100,LR,EO,0.76,0.2434860736747529,1.0,
german_binary,1,correlation_remover,100,DT,DP,0.692,0.0464311916989833,0.0,
german_binary,1,correlation_remover,100,DT,DP,0.684,0.2692589875275128,0.1111111111111111,
german_binary,1,correlation_remover,100,DT,DP,0.68,0.274185095901897,0.2222222222222222,
german_binary,1,correlation_remover,100,DT,DP,0.676,0.2692589875275128,0.3333333333333333,
german_binary,1,correlation_remover,100,DT,DP,0.684,0.2692589875275128,0.4444444444444444,
german_binary,1,correlation_remover,100,DT,DP,0.68,0.2643328791531286,0.5555555555555556,
german_binary,1,correlation_remover,100,DT,DP,0.688,0.274185095901897,0.6666666666666666,
german_binary,1,correlation_remover,100,DT,DP,0.688,0.274185095901897,0.7777777777777777,
german_binary,1,correlation_remover,100,DT,DP,0.684,0.2692589875275128,0.8888888888888888,
german_binary,1,correlation_remover,100,DT,DP,0.676,0.2692589875275128,1.0,
german_binary,1,correlation_remover,100,DT,TPR,0.692,0.0358974358974359,0.0,
german_binary,1,correlation_remover,100,DT,TPR,0.684,0.1912820512820512,0.1111111111111111,
german_binary,1,correlation_remover,100,DT,TPR,0.68,0.1912820512820512,0.2222222222222222,
german_binary,1,correlation_remover,100,DT,TPR,0.676,0.1846153846153846,0.3333333333333333,
german_binary,1,correlation_remover,100,DT,TPR,0.684,0.1912820512820512,0.4444444444444444,
german_binary,1,correlation_remover,100,DT,TPR,0.68,0.1846153846153846,0.5555555555555556,
german_binary,1,correlation_remover,100,DT,TPR,0.688,0.1979487179487179,0.6666666666666666,
german_binary,1,correlation_remover,100,DT,TPR,0.688,0.1979487179487179,0.7777777777777777,
german_binary,1,correlation_remover,100,DT,TPR,0.684,0.1912820512820512,0.8888888888888888,
german_binary,1,correlation_remover,100,DT,TPR,0.676,0.1846153846153846,1.0,
german_binary,1,correlation_remover,100,DT,FPR,0.692,0.0709793351302785,0.0,
german_binary,1,correlation_remover,100,DT,FPR,0.684,0.2893081761006289,0.1111111111111111,
german_binary,1,correlation_remover,100,DT,FPR,0.68,0.3081761006289308,0.2222222222222222,
german_binary,1,correlation_remover,100,DT,FPR,0.676,0.3081761006289308,0.3333333333333333,
german_binary,1,correlation_remover,100,DT,FPR,0.684,0.2893081761006289,0.4444444444444444,
german_binary,1,correlation_remover,100,DT,FPR,0.68,0.2893081761006289,0.5555555555555556,
german_binary,1,correlation_remover,100,DT,FPR,0.688,0.2893081761006289,0.6666666666666666,
german_binary,1,correlation_remover,100,DT,FPR,0.688,0.2893081761006289,0.7777777777777777,
german_binary,1,correlation_remover,100,DT,FPR,0.684,0.2893081761006289,0.8888888888888888,
german_binary,1,correlation_remover,100,DT,FPR,0.676,0.3081761006289308,1.0,
german_binary,1,correlation_remover,100,DT,EO,0.692,0.0709793351302785,0.0,
german_binary,1,correlation_remover,100,DT,EO,0.684,0.2893081761006289,0.1111111111111111,
german_binary,1,correlation_remover,100,DT,EO,0.68,0.3081761006289308,0.2222222222222222,
german_binary,1,correlation_remover,100,DT,EO,0.676,0.3081761006289308,0.3333333333333333,
german_binary,1,correlation_remover,100,DT,EO,0.684,0.2893081761006289,0.4444444444444444,
german_binary,1,correlation_remover,100,DT,EO,0.68,0.2893081761006289,0.5555555555555556,
german_binary,1,correlation_remover,100,DT,EO,0.688,0.2893081761006289,0.6666666666666666,
german_binary,1,correlation_remover,100,DT,EO,0.688,0.2893081761006289,0.7777777777777777,
german_binary,1,correlation_remover,100,DT,EO,0.684,0.2893081761006289,0.8888888888888888,
german_binary,1,correlation_remover,100,DT,EO,0.676,0.3081761006289308,1.0,
german_binary,1,correlation_remover,100,SVM,DP,0.74,0.007651189602767,0.0,
german_binary,1,correlation_remover,100,SVM,DP,0.74,0.007651189602767,0.1111111111111111,
german_binary,1,correlation_remover,100,SVM,DP,0.74,0.007651189602767,0.2222222222222222,
german_binary,1,correlation_remover,100,SVM,DP,0.74,0.007651189602767,0.3333333333333333,
german_binary,1,correlation_remover,100,SVM,DP,0.74,0.007651189602767,0.4444444444444444,
german_binary,1,correlation_remover,100,SVM,DP,0.74,0.007651189602767,0.5555555555555556,
german_binary,1,correlation_remover,100,SVM,DP,0.74,0.007651189602767,0.6666666666666666,
german_binary,1,correlation_remover,100,SVM,DP,0.74,0.007651189602767,0.7777777777777777,
german_binary,1,correlation_remover,100,SVM,DP,0.744,0.0136254061419138,0.8888888888888888,
german_binary,1,correlation_remover,100,SVM,DP,0.744,0.0136254061419138,1.0,
german_binary,1,correlation_remover,100,SVM,TPR,0.74,0.0738461538461539,0.0,
german_binary,1,correlation_remover,100,SVM,TPR,0.74,0.0738461538461539,0.1111111111111111,
german_binary,1,correlation_remover,100,SVM,TPR,0.74,0.0738461538461539,0.2222222222222222,
german_binary,1,correlation_remover,100,SVM,TPR,0.74,0.0738461538461539,0.3333333333333333,
german_binary,1,correlation_remover,100,SVM,TPR,0.74,0.0738461538461539,0.4444444444444444,
german_binary,1,correlation_remover,100,SVM,TPR,0.74,0.0738461538461539,0.5555555555555556,
german_binary,1,correlation_remover,100,SVM,TPR,0.74,0.0738461538461539,0.6666666666666666,
german_binary,1,correlation_remover,100,SVM,TPR,0.74,0.0738461538461539,0.7777777777777777,
german_binary,1,correlation_remover,100,SVM,TPR,0.744,0.0353846153846154,0.8888888888888888,
german_binary,1,correlation_remover,100,SVM,TPR,0.744,0.0353846153846154,1.0,
german_binary,1,correlation_remover,100,SVM,FPR,0.74,0.2057502246181491,0.0,
german_binary,1,correlation_remover,100,SVM,FPR,0.74,0.2057502246181491,0.1111111111111111,
german_binary,1,correlation_remover,100,SVM,FPR,0.74,0.2057502246181491,0.2222222222222222,
german_binary,1,correlation_remover,100,SVM,FPR,0.74,0.2057502246181491,0.3333333333333333,
german_binary,1,correlation_remover,100,SVM,FPR,0.74,0.2057502246181491,0.4444444444444444,
german_binary,1,correlation_remover,100,SVM,FPR,0.74,0.2057502246181491,0.5555555555555556,
german_binary,1,correlation_remover,100,SVM,FPR,0.74,0.2057502246181491,0.6666666666666666,
german_binary,1,correlation_remover,100,SVM,FPR,0.74,0.2057502246181491,0.7777777777777777,
german_binary,1,correlation_remover,100,SVM,FPR,0.744,0.2057502246181491,0.8888888888888888,
german_binary,1,correlation_remover,100,SVM,FPR,0.744,0.2057502246181491,1.0,
german_binary,1,correlation_remover,100,SVM,EO,0.74,0.2057502246181491,0.0,
german_binary,1,correlation_remover,100,SVM,EO,0.74,0.2057502246181491,0.1111111111111111,
german_binary,1,correlation_remover,100,SVM,EO,0.74,0.2057502246181491,0.2222222222222222,
german_binary,1,correlation_remover,100,SVM,EO,0.74,0.2057502246181491,0.3333333333333333,
german_binary,1,correlation_remover,100,SVM,EO,0.74,0.2057502246181491,0.4444444444444444,
german_binary,1,correlation_remover,100,SVM,EO,0.74,0.2057502246181491,0.5555555555555556,
german_binary,1,correlation_remover,100,SVM,EO,0.74,0.2057502246181491,0.6666666666666666,
german_binary,1,correlation_remover,100,SVM,EO,0.74,0.2057502246181491,0.7777777777777777,
german_binary,1,correlation_remover,100,SVM,EO,0.744,0.2057502246181491,0.8888888888888888,
german_binary,1,correlation_remover,100,SVM,EO,0.744,0.2057502246181491,1.0,
german_binary,1,correlation_remover,100,MLP,DP,0.776,0.0746253013310973,0.0,
german_binary,1,correlation_remover,100,MLP,DP,0.768,0.0484225972120323,0.1111111111111111,
german_binary,1,correlation_remover,100,MLP,DP,0.772,0.0271460014673514,0.2222222222222222,
german_binary,1,correlation_remover,100,MLP,DP,0.776,0.0222198930929672,0.3333333333333333,
german_binary,1,correlation_remover,100,MLP,DP,0.78,0.0271460014673514,0.4444444444444444,
german_binary,1,correlation_remover,100,MLP,DP,0.776,0.0222198930929672,0.5555555555555556,
german_binary,1,correlation_remover,100,MLP,DP,0.768,0.0039828110260978,0.6666666666666666,
german_binary,1,correlation_remover,100,MLP,DP,0.772,0.0089089194004821,0.7777777777777777,
german_binary,1,correlation_remover,100,MLP,DP,0.768,0.0039828110260978,0.8888888888888888,
german_binary,1,correlation_remover,100,MLP,DP,0.752,0.036683785766691,1.0,
german_binary,1,correlation_remover,100,MLP,TPR,0.776,0.1056410256410256,0.0,
german_binary,1,correlation_remover,100,MLP,TPR,0.768,0.0989743589743589,0.1111111111111111,
german_binary,1,correlation_remover,100,MLP,TPR,0.772,0.1056410256410256,0.2222222222222222,
german_binary,1,correlation_remover,100,MLP,TPR,0.776,0.1056410256410256,0.3333333333333333,
german_binary,1,correlation_remover,100,MLP,TPR,0.78,0.1123076923076923,0.4444444444444444,
german_binary,1,correlation_remover,100,MLP,TPR,0.776,0.1056410256410256,0.5555555555555556,
german_binary,1,correlation_remover,100,MLP,TPR,0.768,0.0989743589743589,0.6666666666666666,
german_binary,1,correlation_remover,100,MLP,TPR,0.772,0.0989743589743589,0.7777777777777777,
german_binary,1,correlation_remover,100,MLP,TPR,0.756,0.0605128205128204,0.8888888888888888,
german_binary,1,correlation_remover,100,MLP,TPR,0.76,0.0989743589743589,1.0,
german_binary,1,correlation_remover,100,MLP,FPR,0.776,0.1473495058400719,0.0,
german_binary,1,correlation_remover,100,MLP,FPR,0.768,0.1949685534591194,0.1111111111111111,
german_binary,1,correlation_remover,100,MLP,FPR,0.772,0.261455525606469,0.2222222222222222,
german_binary,1,correlation_remover,100,MLP,FPR,0.776,0.2803234501347709,0.3333333333333333,
german_binary,1,correlation_remover,100,MLP,FPR,0.78,0.2803234501347709,0.4444444444444444,
german_binary,1,correlation_remover,100,MLP,FPR,0.776,0.2803234501347709,0.5555555555555556,
german_binary,1,correlation_remover,100,MLP,FPR,0.768,0.3279424977538184,0.6666666666666666,
german_binary,1,correlation_remover,100,MLP,FPR,0.772,0.3468104222821203,0.7777777777777777,
german_binary,1,correlation_remover,100,MLP,FPR,0.768,0.3279424977538184,0.8888888888888888,
german_binary,1,correlation_remover,100,MLP,FPR,0.76,0.2902066486972147,1.0,
german_binary,1,correlation_remover,100,MLP,EO,0.776,0.1473495058400719,0.0,
german_binary,1,correlation_remover,100,MLP,EO,0.768,0.1949685534591194,0.1111111111111111,
german_binary,1,correlation_remover,100,MLP,EO,0.772,0.261455525606469,0.2222222222222222,
german_binary,1,correlation_remover,100,MLP,EO,0.776,0.2803234501347709,0.3333333333333333,
german_binary,1,correlation_remover,100,MLP,EO,0.78,0.2803234501347709,0.4444444444444444,
german_binary,1,correlation_remover,100,MLP,EO,0.776,0.2803234501347709,0.5555555555555556,
german_binary,1,correlation_remover,100,MLP,EO,0.768,0.3279424977538184,0.6666666666666666,
german_binary,1,correlation_remover,100,MLP,EO,0.772,0.3468104222821203,0.7777777777777777,
german_binary,1,correlation_remover,100,MLP,EO,0.768,0.3279424977538184,0.8888888888888888,
german_binary,1,correlation_remover,100,MLP,EO,0.76,0.2902066486972147,1.0,
german_binary,1,correlation_remover,100,KNN,DP,0.748,0.0042972434755267,0.0,
german_binary,1,correlation_remover,100,KNN,DP,0.72,0.015721622471439,0.1111111111111111,
german_binary,1,correlation_remover,100,KNN,DP,0.736,0.0058694057226705,0.2222222222222222,
german_binary,1,correlation_remover,100,KNN,DP,0.732,0.0055549732732417,0.3333333333333333,
german_binary,1,correlation_remover,100,KNN,DP,0.724,0.0317576773923068,0.4444444444444444,
german_binary,1,correlation_remover,100,KNN,DP,0.716,0.0219054606435383,0.5555555555555556,
german_binary,1,correlation_remover,100,KNN,DP,0.716,0.038255948013835,0.6666666666666666,
german_binary,1,correlation_remover,100,KNN,DP,0.72,0.0530342731369877,0.7777777777777777,
german_binary,1,correlation_remover,100,KNN,DP,0.72,0.0268315690179226,0.8888888888888888,
german_binary,1,correlation_remover,100,KNN,DP,0.716,0.0009432973482863,1.0,
german_binary,1,correlation_remover,100,KNN,TPR,0.748,0.0605128205128204,0.0,
german_binary,1,correlation_remover,100,KNN,TPR,0.72,0.0723076923076923,0.1111111111111111,
german_binary,1,correlation_remover,100,KNN,TPR,0.736,0.078974358974359,0.2222222222222222,
german_binary,1,correlation_remover,100,KNN,TPR,0.732,0.0405128205128205,0.3333333333333333,
german_binary,1,correlation_remover,100,KNN,TPR,0.724,0.0112820512820512,0.4444444444444444,
german_binary,1,correlation_remover,100,KNN,TPR,0.716,0.0112820512820512,0.5555555555555556,
german_binary,1,correlation_remover,100,KNN,TPR,0.716,0.0046153846153845,0.6666666666666666,
german_binary,1,correlation_remover,100,KNN,TPR,0.72,0.0112820512820512,0.7777777777777777,
german_binary,1,correlation_remover,100,KNN,TPR,0.72,0.0338461538461538,0.8888888888888888,
german_binary,1,correlation_remover,100,KNN,TPR,0.716,0.0589743589743589,1.0,
german_binary,1,correlation_remover,100,KNN,FPR,0.748,0.2147349505840071,0.0,
german_binary,1,correlation_remover,100,KNN,FPR,0.72,0.1769991015274034,0.1111111111111111,
german_binary,1,correlation_remover,100,KNN,FPR,0.736,0.233602875112309,0.2222222222222222,
german_binary,1,correlation_remover,100,KNN,FPR,0.732,0.1958670260557052,0.3333333333333333,
german_binary,1,correlation_remover,100,KNN,FPR,0.724,0.1769991015274034,0.4444444444444444,
german_binary,1,correlation_remover,100,KNN,FPR,0.716,0.1392632524707996,0.5555555555555556,
german_binary,1,correlation_remover,100,KNN,FPR,0.716,0.1868823000898473,0.6666666666666666,
german_binary,1,correlation_remover,100,KNN,FPR,0.72,0.224618149146451,0.7777777777777777,
german_binary,1,correlation_remover,100,KNN,FPR,0.72,0.224618149146451,0.8888888888888888,
german_binary,1,correlation_remover,100,KNN,FPR,0.716,0.1958670260557052,1.0,
german_binary,1,correlation_remover,100,KNN,EO,0.748,0.2147349505840071,0.0,
german_binary,1,correlation_remover,100,KNN,EO,0.72,0.1769991015274034,0.1111111111111111,
german_binary,1,correlation_remover,100,KNN,EO,0.736,0.233602875112309,0.2222222222222222,
german_binary,1,correlation_remover,100,KNN,EO,0.732,0.1958670260557052,0.3333333333333333,
german_binary,1,correlation_remover,100,KNN,EO,0.724,0.1769991015274034,0.4444444444444444,
german_binary,1,correlation_remover,100,KNN,EO,0.716,0.1392632524707996,0.5555555555555556,
german_binary,1,correlation_remover,100,KNN,EO,0.716,0.1868823000898473,0.6666666666666666,
german_binary,1,correlation_remover,100,KNN,EO,0.72,0.224618149146451,0.7777777777777777,
german_binary,1,correlation_remover,100,KNN,EO,0.72,0.224618149146451,0.8888888888888888,
german_binary,1,correlation_remover,100,KNN,EO,0.716,0.1958670260557052,1.0,
german_binary,1,correlation_remover,9,RF,DP,0.788,0.1451629808196205,0.0,
german_binary,1,correlation_remover,9,RF,DP,0.768,0.2385494182999685,0.1111111111111111,
german_binary,1,correlation_remover,9,RF,DP,0.772,0.2434755266743528,0.2222222222222222,
german_binary,1,correlation_remover,9,RF,DP,0.772,0.2434755266743528,0.3333333333333333,
german_binary,1,correlation_remover,9,RF,DP,0.764,0.2434755266743528,0.4444444444444444,
german_binary,1,correlation_remover,9,RF,DP,0.768,0.2385494182999685,0.5555555555555556,
german_binary,1,correlation_remover,9,RF,DP,0.768,0.2385494182999685,0.6666666666666666,
german_binary,1,correlation_remover,9,RF,DP,0.768,0.2385494182999685,0.7777777777777777,
german_binary,1,correlation_remover,9,RF,DP,0.772,0.2434755266743528,0.8888888888888888,
german_binary,1,correlation_remover,9,RF,DP,0.768,0.2647521224190337,1.0,
german_binary,1,correlation_remover,9,RF,TPR,0.788,0.0553846153846153,0.0,
german_binary,1,correlation_remover,9,RF,TPR,0.768,0.1841025641025641,0.1111111111111111,
german_binary,1,correlation_remover,9,RF,TPR,0.772,0.1907692307692307,0.2222222222222222,
german_binary,1,correlation_remover,9,RF,TPR,0.772,0.1907692307692307,0.3333333333333333,
german_binary,1,correlation_remover,9,RF,TPR,0.764,0.1841025641025641,0.4444444444444444,
german_binary,1,correlation_remover,9,RF,TPR,0.768,0.1841025641025641,0.5555555555555556,
german_binary,1,correlation_remover,9,RF,TPR,0.768,0.1841025641025641,0.6666666666666666,
german_binary,1,correlation_remover,9,RF,TPR,0.768,0.1841025641025641,0.7777777777777777,
german_binary,1,correlation_remover,9,RF,TPR,0.772,0.1907692307692307,0.8888888888888888,
german_binary,1,correlation_remover,9,RF,TPR,0.768,0.2292307692307692,1.0,
german_binary,1,correlation_remover,9,RF,FPR,0.788,0.1087151841868823,0.0,
german_binary,1,correlation_remover,9,RF,FPR,0.768,0.1841868823000898,0.1111111111111111,
german_binary,1,correlation_remover,9,RF,FPR,0.772,0.1841868823000898,0.2222222222222222,
german_binary,1,correlation_remover,9,RF,FPR,0.772,0.1841868823000898,0.3333333333333333,
german_binary,1,correlation_remover,9,RF,FPR,0.764,0.2030548068283917,0.4444444444444444,
german_binary,1,correlation_remover,9,RF,FPR,0.768,0.1841868823000898,0.5555555555555556,
german_binary,1,correlation_remover,9,RF,FPR,0.768,0.1841868823000898,0.6666666666666666,
german_binary,1,correlation_remover,9,RF,FPR,0.768,0.1841868823000898,0.7777777777777777,
german_binary,1,correlation_remover,9,RF,FPR,0.772,0.1841868823000898,0.8888888888888888,
german_binary,1,correlation_remover,9,RF,FPR,0.768,0.1841868823000898,1.0,
german_binary,1,correlation_remover,9,RF,EO,0.788,0.1087151841868823,0.0,
german_binary,1,correlation_remover,9,RF,EO,0.768,0.1841868823000898,0.1111111111111111,
german_binary,1,correlation_remover,9,RF,EO,0.772,0.1907692307692307,0.2222222222222222,
german_binary,1,correlation_remover,9,RF,EO,0.772,0.1907692307692307,0.3333333333333333,
german_binary,1,correlation_remover,9,RF,EO,0.764,0.2030548068283917,0.4444444444444444,
